codigo_actual,codigo_nuevo_propuesto,tipo_propuesto,familia_codigo_propuesta,familia_nombre_propuesta,subfamilia_propuesta,familia_actual,descripcion,unidad_medida,merma,precio_unidad,proveedor_precio,formato_compra,cantidad_formato_compra,unidad_formato_compra,precio_formato_compra,fecha_precio,url_precio,observaciones_precio,estado_revision,motivo_revision
ING-0604,ING-HUE-0004,ING,HUE,Huevos y ovoproductos,Huevos y ovoproductos,PASTELERIA,HUEVO ENTERO PASTEURIZADO,ud,0.00,5.4900,MAKRO,METRO Chef huevo líquido botella 1 L,1.0000,l,5.4900,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X198469/0032/0021/METRO-Chef-huevo-l%C3%ADquido-botella-1-L,"Precio con IVA/IGIC incluido. €/L. Producto pasteurizado sin cáscara, merma 0%.",propuesto,palabras clave huevo/ovoproducto
ING-0605,ING-HUE-0005,ING,HUE,Huevos y ovoproductos,Huevos y ovoproductos,SIN CLASIFICAR,HUEVOS,ud,0.00,0.2500,CONSUM,MONTERDE huevos M medianos docena,12.0000,ud,3.0000,2026-06-13,https://tienda.consum.es/es/p/huevos-m-medianos-docena/7098382,Precio con IVA. Normalizado a €/huevo. Merma estimada 12% por cáscara.,propuesto,palabras clave huevo/ovoproducto
ING-0606,ING-CAR-0153,ING,CAR,Carnes y aves,Carnes y aves,PASTELERIA,HUEVOS CODORNIZ,ud,18.00,0.1028,CONSUM,MONTERDE huevo codorniz cartón 18 unidades,18.0000,ud,1.8500,2026-06-13,https://tienda.consum.es/es/p/huevo-codorniz-carton-18-unidades/7300853,Precio con IVA. Normalizado a €/huevo. Merma estimada 18% por cáscara.,propuesto,familia o palabras clave carnes
ING-0607,ING-PAS-0012,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,KEFIR 500 g,kg,0.00,1.6900,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0608,ING-LAC-0002,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE CONDENSADA 450 G,l,0.00,5.2200,CONSUM,CONSUM leche condensada entera Sirvefácil 450 g,0.4500,kg,2.3500,2026-06-13,https://tienda.consum.es/es/p/caramelo-liquido-botella/356105,Precio con IVA. Convertido a €/kg desde 450 g.,propuesto,palabras clave lácteos
ING-0609,ING-LAC-0003,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE DE COCO 1 LT DIEXPA,l,0.00,3.8000,MAKRO,AROY-D leche de coco 17-19% brik 1 L,1.0000,l,3.8000,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X209101/0032/0021/AROY-D-leche-de-coco-17-19-1-L,"Precio con IVA/IGIC incluido. €/L. Producto equivalente, no marca Diexpa.",propuesto,palabras clave lácteos
ING-0610,ING-LAC-0004,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE ENTERA,l,0.00,0.9600,CONSUM,CONSUM leche entera brik 1 L,1.0000,l,0.9600,2026-06-13,https://tienda.consum.es/es/p/leche-entera-brik/7080596,Precio con IVA. €/L.,propuesto,palabras clave lácteos
ING-0611,ING-LAC-0005,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE ENTERA DOBLE CREMA CAPUCHINO,l,0.00,1.0500,,,,,,,,,propuesto,palabras clave lácteos
ING-0612,ING-LAC-0006,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE EVAPORADA 525 G,kg,0.00,4.8600,CONSUM,IDEAL leche evaporada brik 525 g,0.5250,kg,2.5500,2026-06-13,https://tienda.consum.es/es/p/leche-evaporada-brik/7184497,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0613,ING-LAC-0007,ING,LAC,Lácteos,Lácteos,PASTELERIA,LECHE SOJA SIN AZUCARES,l,0.00,0.7500,CONSUM,CONSUM bebida de soja sin azúcares añadidos brik 1 L,1.0000,l,0.7500,2026-06-13,https://tienda.consum.es/es/p/bebida-de-soja-sin-azucares-anadidos-brik/7113756,Precio con IVA. €/L.,propuesto,palabras clave lácteos
ING-0614,ING-BEB-0022,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,PASTELERIA,LEVADURA CERVEZA 125 G,l,0.00,3.5000,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0615,ING-PAS-0013,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,LEVADURA FRESCA MAKRO 2X25G 20 UD,kg,0.00,8.0600,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0616,ING-PAS-0014,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,LEVADURA EN POLVO/SECA 60 GX 5UD,kg,0.00,83.2727,CONSUM,"ROYAL levadura panadería 5 sobres 27,5 g",0.0275,kg,2.2900,2026-06-13,https://tienda.consum.es/es/c/despensa/desayuno-dulces-cafe/reposteria-para-preparar/levadura/5253,Precio con IVA. Convertido a €/kg. Equivalente retail; no formato 60 g x 5.,revisar,pastelería sin subclasificación clara
ING-0617,ING-VAR-0002,ING,VAR,Varios / revisar,Varios,SIN CLASIFICAR,LEVADURA QUIMICA ROYAL 900G,kg,0.00,5.1900,,,,,,,,,revisar,familia actual sin clasificar/varios
ING-0618,ING-PAS-0015,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,MACADAMIA,kg,0.00,,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0619,ING-CER-0015,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,"MAIZENA 2,5K",kg,0.00,9.5900,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0620,ING-PAS-0016,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,MANGAS DESECHABLES 40cm 100u,kg,0.00,6.8800,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0621,ING-PAS-0017,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,MANGAS DESECHABLES 55cm 100u,kg,0.00,9.9800,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0622,ING-ACE-0001,ING,ACE,Aceites y grasas,Aceites y grasas,PASTELERIA,MANTECA CACAO 1K barry,kg,0.00,23.3200,,,,,,,,,propuesto,palabras clave aceite/grasa
ING-0623,ING-LAC-0008,ING,LAC,Lácteos,Lácteos,PASTELERIA,MANTEQUILLA 1K,kg,0.00,10.1300,MAKRO,METRO Chef mantequilla pura 1 kg,1.0000,kg,10.1300,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X53524/0032/0021/METRO-Chef-mantequilla-pura-1-Kg,Precio con IVA/IGIC incluido. €/kg.,propuesto,palabras clave lácteos
ING-0624,ING-LAC-0009,ING,LAC,Lácteos,Lácteos,PASTELERIA,MANTEQUILLA HOJALDRE 12K,kg,0.00,9.5620,MAKRO,METRO Chef mantequilla bloque 5 kg,5.0000,kg,47.8100,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X192456/0032/0021/METRO-Chef-mantequilla-bloque-5-Kg,Equivalente profesional; no específica de hojaldre/laminado. Precio con IVA/IGIC incluido. Convertido a €/kg.,propuesto,palabras clave lácteos
ING-0625,ING-ACE-0002,ING,ACE,Aceites y grasas,Aceites y grasas,PASTELERIA,MARGARINA,kg,0.00,2.0000,,,,,,,,,propuesto,palabras clave aceite/grasa
ING-0626,ING-CER-0016,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,"MEJORANTE PANARIO 7,5k",kg,0.00,3.4800,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0627,ING-PAS-0018,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,MEMBRILLO 310G,kg,0.00,3.7500,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0628,ING-CON-0003,ING,CON,Conservas y encurtidos,Conservas y encurtidos,PASTELERIA,MERMELADA DE ARANDANOS 1K makro,kg,0.00,6.9200,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0629,ING-CON-0004,ING,CON,Conservas y encurtidos,Conservas y encurtidos,PASTELERIA,MERMELADA DE NARANJA AMARGA 800 g makro,kg,0.00,4.9000,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0630,ING-CON-0005,ING,CON,Conservas y encurtidos,Conservas y encurtidos,PASTELERIA,MERMELADA F. BOSQUE,kg,0.00,1.2300,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0631,ING-CON-0006,ING,CON,Conservas y encurtidos,Conservas y encurtidos,PASTELERIA,MERMELADA FRESA decofrut DIEXPA 3K,kg,0.00,7.1400,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0632,ING-CON-0007,ING,CON,Conservas y encurtidos,Conservas y encurtidos,PASTELERIA,MERMELADA ALBARICOQUE 800G makro,kg,0.00,4.9000,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0633,ING-FRU-0071,ING,FRU,Frutas,Frutas,PASTELERIA,MORAS congelada MAKRO,kg,0.00,7.7500,MAKRO,La Cuerva frutas del bosque 1 kg,1.0000,kg,7.7500,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X953696/0032/0021/La-Cuerva-frutas-del-bosque-1kg,Equivalente a moras/frutos del bosque congelados. Precio con IVA/IGIC incluido. Revisar si se exige mora 100%.,propuesto,familia o palabras clave fruta
ING-0634,ING-LAC-0010,ING,LAC,Lácteos,Lácteos,PASTELERIA,NATA AGRIA 500 G,kg,0.00,7.8400,MAKRO,Pastoret nata crème fraîche/cocinar 30% MG tarrina 500 g,0.5000,kg,3.9200,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X36212/0032/0021/Pastoret-nata-crema-freiche-cocinar-30-materia-grasa-tarrina-500-g,Equivalente a nata agria/crème fraîche. Convertido a €/kg.,propuesto,palabras clave lácteos
ING-0635,ING-LAC-0011,ING,LAC,Lácteos,Lácteos,PASTELERIA,NATA COCINAR (1L.),l,0.00,3.1400,MAKRO,ARO nata ligera para cocinar 15% MG brik 1 L,1.0000,l,3.1400,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X200731/0032/0021/aro-nata-ligera-para-cocinar-15-materia-grasa-1-L,Precio con IVA/IGIC incluido. €/L.,propuesto,palabras clave lácteos
ING-0636,ING-LAC-0012,ING,LAC,Lácteos,Lácteos,PASTELERIA,NATA MONTAR ( 1L.),l,0.00,3.7500,CONSUM,CONSUM nata para montar minibrik 3 x 200 ml,0.2000,l,2.2500,2026-06-13,https://tienda.consum.es/es/p/nata-para-montar-minibrik-pack-de-3/7264104,Precio con IVA. €/L indicado por tienda.,propuesto,palabras clave lácteos
ING-0637,ING-PAS-0019,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,NEULA OBLEAS,kg,0.00,11.4300,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0638,ING-SEC-0008,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,NUECES DE PECAN 600 GR,kg,0.00,15.9900,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0639,ING-SEC-0009,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,NUECES MONDADA 1K,kg,0.00,10.7300,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0640,ING-PAS-0020,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,OREJONES 1K,kg,0.00,7.6900,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0641,ING-CER-0017,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",SIN CLASIFICAR,PAN BARRA TRADICIONAL 250G,g,0.00,0.8900,CONSUM,Baguette rústica unidad,1.0000,ud,0.8900,2026-06-13,https://tienda.consum.es/es/p/philadelphia-salmon/7272458,Equivalente por unidad a barra/baguette. Precio con IVA. Normalizado a €/unidad.,propuesto,palabras clave cereales/harina/masa
ING-0642,ING-CER-0018,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN COLORES MINI HAMBURGUESA 195 G X 15 UNI,kg,0.00,2.7300,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0643,ING-CER-0019,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN DE ORO 25U,kg,0.00,74.5000,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0644,ING-SEC-0010,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PAN HAMBURGUESA SESAMO 12 UND,ud,0.00,0.3683,MAKRO,METRO Chef pan hamburguesa rústica maxi 12 uds 960 g,12.0000,ud,4.4200,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/panader%C3%ADa,Precio con IVA/IGIC incluido según categoría. Normalizado a €/unidad.,propuesto,palabras clave frutos secos/semillas
ING-0645,ING-CER-0020,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN MINI HAMBURGUESA 260 G X 12 UNI,kg,0.00,0.1392,MAKRO,METRO Chef pan mini hamburguesa 255 g,0.2550,kg,1.6700,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X172484/0032/0021/METRO-Chef-pan-mini-hamburguesa-255g,Equivalente a mini hamburguesa 260 g x12. Normalizado a €/unidad suponiendo 12 uds; revisar si el pack tiene otro número de piezas.,propuesto,palabras clave cereales/harina/masa
ING-0646,ING-CER-0021,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN MINI PITA PRECOCIDO 432G,kg,0.00,5.1500,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0647,ING-CER-0022,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN PRECOCINADO CHAPATA,ud,0.00,0.6825,MAKRO,METRO Chef chapata bocadillo 12 x 123 g congelado,12.0000,ud,8.1900,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/congelados/panader%C3%ADa-congelada,Precio con IVA/IGIC incluido según categoría. Normalizado a €/unidad.,propuesto,palabras clave cereales/harina/masa
ING-0648,ING-CER-0023,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN PRECOCINADO MEDIA BAGUETTE 130G MAKRO,ud,0.00,0.8900,CONSUM,Baguette rústica unidad,1.0000,ud,0.8900,2026-06-13,https://tienda.consum.es/es/p/philadelphia-salmon/7272458,Equivalente a media baguette 130 g. Precio con IVA. Normalizado a €/unidad; revisar por tamaño.,propuesto,palabras clave cereales/harina/masa
ING-0649,ING-CER-0024,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN PRECOCINADO PULGITA 48G 20 U MAKRO,kg,0.00,0.2250,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0650,ING-CER-0025,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",PASTELERIA,PAN ROMBO PINCHO ORIO 30 UN MAKRO,kg,0.00,0.4200,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0651,ENV-ENV-0017,ENV,ENV,Envases y packaging,Envases / consumibles,VARIOS,PAPEL ENVOLVER polvorones,kg,0.00,11.5100,,,,,,,,,propuesto,palabras clave envase/packaging
ING-0652,ENV-ENV-0018,ENV,ENV,Envases y packaging,Envases / consumibles,PASTELERIA,PAPEL SULFUROSO SILICONADO 60X40 500 H,kg,0.00,18.6200,,,,,,,,,propuesto,palabras clave envase/packaging
ING-0653,ING-SEC-0011,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PASAS SIN SEMILLA SULTANAS DIEXPA,kg,0.00,3.3600,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0654,ING-SEC-0012,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PASTA AVELLANAS 1K,kg,0.00,11.0700,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0655,ING-PAS-0021,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,PIÑONES CHINOS 1K DIEXPA,kg,0.00,32.1700,,,,,,,,,revisar,pastelería sin subclasificación clara
ING-0656,ING-FV-0140,ING,FV,"Frutas, verduras y hierbas",Verduras y hierbas,PASTELERIA,PIPAS DE CALABAZA 1k,kg,0.00,5.2900,,,,,,,,,propuesto,familia o palabras clave verduras
ING-0657,ING-SEC-0013,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PISTACHO PELADO CRUDO 500G MAKRO,kg,0.00,18.0700,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0658,ING-SEC-0014,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PISTACHOS REPELADO 1K DIEXPA,kg,0.00,37.5700,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0659,ING-SEC-0015,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,PRALINÉ DE ALMENDRA 1K,kg,0.00,8.7100,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0660,ING-SEC-0016,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,PASTELERIA,"PRALINE DE AVELLANAS 1,9K",kg,0.00,14.6500,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0661,ING-CHO-0006,ING,CHO,Chocolate y cacao,Chocolate y cacao,PASTELERIA,"PRALINE/CROCANTI DE SOJA 3,5KG",kg,0.00,2.8300,,,,,,,,,propuesto,palabras clave chocolate/cacao
ING-0662,ING-FRU-0072,ING,FRU,Frutas,Frutas,PASTELERIA,PURE ALBARICOQUE 1K,kg,0.00,,,,,,,,,,propuesto,familia o palabras clave fruta
ING-0663,ING-FRU-0073,ING,FRU,Frutas,Frutas,PASTELERIA,PURE DE FRAMBUESA 1K,kg,0.00,13.2700,MAKRO,PONTHIER puré de frambuesa 1 kg,1.0000,kg,13.2700,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X100595/0032/0021/PONTHIER-pur%C3%A9-de-frambruesa-1-kg,"Precio con IVA/IGIC incluido según ficha. Producto listo, merma 0%.",propuesto,familia o palabras clave fruta
ING-0664,ING-FRU-0074,ING,FRU,Frutas,Frutas,PASTELERIA,PURE HIGOS 1K,kg,0.00,10.6400,,,,,,,,,propuesto,familia o palabras clave fruta
ING-0665,ING-FRU-0075,ING,FRU,Frutas,Frutas,PASTELERIA,PURE MANGO 1KG,kg,0.00,12.0600,MAKRO,PONTHIER puré de mango 1 kg,1.0000,kg,12.0600,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X100598/0032/0021/PONTHIER-pur%C3%A9-de-mango-1-kg,"Precio base por kg indicado. Revisar tarifa por volumen. Producto listo, merma 0%.",propuesto,familia o palabras clave fruta
ING-0666,ING-FRU-0076,ING,FRU,Frutas,Frutas,PASTELERIA,PURE MARACUYA 1K,kg,0.00,10.8200,,,,,,,,,propuesto,familia o palabras clave fruta
ING-0667,ING-LAC-0013,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO AZUL 100GX3,kg,0.00,15.1000,CONSUM,F.OCCITANES queso azul D'Auvergne DOP 100 g,0.1000,kg,1.5100,2026-06-13,https://tienda.consum.es/es/p/queso-azul-dauvergne-dop/7360543,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0668,ING-LAC-0014,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO AZUL DESMIGADO1K,kg,0.00,16.7000,CONSUM,SAINT-FLOUR queso azul leche vaca pasteurizada al peso,1.0000,kg,16.7000,2026-06-13,https://tienda.consum.es/es/c/frescos/2812?page=41,"Equivalente a queso azul, no desmigado. Precio con IVA. €/kg.",propuesto,palabras clave lácteos
ING-0669,ING-LAC-0015,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO BARRA EDAM 3K,kg,0.00,11.9000,CONSUM,M.VICENTE queso Edam barra leche vaca pasteurizada al peso,1.0000,kg,11.9000,2026-06-13,https://tienda.consum.es/es/c/frescos/2812?page=45,Precio con IVA. €/kg.,propuesto,palabras clave lácteos
ING-0670,ING-LAC-0016,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO CAMENBERT 250G,kg,0.00,15.9600,CONSUM,LE RUSTIQUE queso Camembert 250 g,0.2500,kg,3.9900,2026-06-13,https://tienda.consum.es/es/p/queso-camembert/7440373,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0671,ING-LAC-0017,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO CREMA 3K SAN MILLAN,kg,0.00,9.9500,CONSUM,SAN MILLAN queso untar natural 200 g,0.2000,kg,1.9900,2026-06-13,https://tienda.consum.es/es/c/frescos/quesos/para-untar/2038,"Producto equivalente de la misma marca en formato retail, no cubo 3 kg. Precio con IVA. €/kg indicado por tienda.",propuesto,palabras clave lácteos
ING-0672,ING-LAC-0018,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO RALLADO EMMENTAL,kg,0.00,8.2500,CONSUM,CONSUM queso rallado Emmental 200 g,0.2000,kg,1.6500,2026-06-13,https://tienda.consum.es/es/p/queso-rallado-emmental/7036150,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0673,ING-LAC-0019,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO FETA 200G,kg,0.00,19.2500,CONSUM,HOTOS queso feta DOP griego 200 g,0.2000,kg,3.8500,2026-06-13,https://tienda.consum.es/es/p/queso-feta-dop-griego-leche-de-oveja-y-cabra/7192735,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0674,ING-LAC-0020,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO FRESCO BURGOS 1k gm cash,kg,0.00,10.7500,CONSUM,GRANJA RINYA queso fresco tradicional 2 x 100 g,0.2000,kg,2.1500,2026-06-13,https://tienda.consum.es/es/c/frescos/quesos/2019?page=10,Producto equivalente a queso fresco/Burgos. Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0675,ING-LAC-0021,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO GORGONZOLA 170 g mercadona,kg,0.00,1.6200,,,,,,,,,propuesto,palabras clave lácteos
ING-0676,ING-LAC-0022,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO GRUYERE mercadona 200 G,kg,0.00,16.7500,CONSUM,ENTREMONT queso Gruyère France IGP 200 g,0.2000,kg,3.3500,2026-06-13,https://tienda.consum.es/es/p/queso-gruyere-france-igp/7402001,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0677,ING-LAC-0023,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO HAVARTI,kg,0.00,11.8300,CONSUM,CONSUM queso Havarti lonchas IGP 300 g,0.3000,kg,3.5500,2026-06-13,https://tienda.consum.es/es/p/queso-havarti-lonchas-igp/7422616,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0678,ING-LAC-0024,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO MANCHEGO CURADO CUÑA 400g,kg,0.00,19.9600,CONSUM,CONSUM queso manchego viejo DOP cuña 250 g,0.2500,kg,4.9900,2026-06-13,https://tienda.consum.es/es/p/queso-manchego-viejo-dop-cuna/7415664,Producto equivalente curado/viejo DOP. Precio con IVA. €/kg.,propuesto,palabras clave lácteos
ING-0679,ING-LAC-0025,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO MANCHEGO SEMICURADO,kg,0.00,9.8500,CONSUM,CONSUM queso semicurado cuña al peso,1.0000,kg,9.8500,2026-06-13,https://tienda.consum.es/es/p/queso-semicurado-cuna/7450497,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0680,ING-LAC-0026,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO MASCARPONE 500 G,kg,0.00,15.8000,CONSUM,GALBANI mascarpone 250 g,0.2500,kg,3.9500,2026-06-13,https://tienda.consum.es/es/p/mascarpone/7213866,Producto equivalente a mascarpone 500 g. Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0681,ING-LAC-0027,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO MOZZARELLA FRESCO 125g,kg,0.00,7.2000,CONSUM,CONSUM queso mozzarella fresca 125 g,0.1250,kg,0.9000,2026-06-13,https://tienda.consum.es/es/p/queso-mozzarella-fresca/7173094,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0682,ING-LAC-0028,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO MOZZARELLA RALLADA 1K,kg,0.00,19.7100,CONSUM,ARLA queso rallado mozzarella bolsa 175 g,,175 g,3.4500,2026-06-13,https://tienda.consum.es/es/c/frescos/quesos/2019?page=4,Producto equivalente a mozzarella rallada; no formato 1 kg. Precio con IVA. €/kg.,propuesto,palabras clave lácteos
ING-0683,ING-LAC-0029,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO PARMESANO CUÑA 250G,kg,0.00,35.8300,CONSUM,FERRARINI queso rallado Parmigiano Reggiano 60 g,0.0600,kg,2.1500,2026-06-13,https://tienda.consum.es/es/c/frescos/quesos/2019?page=3,Equivalente a parmesano; formato retail. Precio con IVA. €/kg.,propuesto,palabras clave lácteos
ING-0684,ING-LAC-0030,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO PHILADELPHIA 2KG,kg,0.00,9.9050,MAKRO,PHILADELPHIA crema de queso para untar cubo 2 kg,2.0000,kg,19.8100,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X102346/0032/0021/PHILADELPHIA-crema-de-queso-para-untar-cubo-2-Kg,Precio con IVA/IGIC incluido. Convertido a €/kg.,propuesto,palabras clave lácteos
ING-0685,ING-LAC-0031,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO PHILADELPHIA 350G,kg,0.00,10.6600,CONSUM,PHILADELPHIA Natural tarrina 350 g,0.3500,kg,3.7300,2026-06-13,https://tienda.consum.es/es/p/philadelphia-natural-tarrina/7214757,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0686,ING-LAC-0032,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO roquefort societe 100 gr gm cash,kg,0.00,21.7000,CONSUM,F.OCCITANES queso Roquefort DOP 100 g,0.1000,kg,2.1700,2026-06-13,https://tienda.consum.es/es/p/queso-roquefort-dop/7360548,Producto equivalente a Roquefort Société. Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0687,ING-LAC-0033,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO RULO CABRA 1K,kg,0.00,17.8000,CONSUM,G.BAQUERO rulo de cabra leche pasteurizada al peso,1.0000,kg,17.8000,2026-06-13,https://tienda.consum.es/es/p/queso-delicias-de-cabra-leche-pasteurizada/7190416,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave lácteos
ING-0688,ING-LAC-0034,ING,LAC,Lácteos,Lácteos,PASTELERIA,QUESO TROCHON,kg,0.00,,,,,,,,,,propuesto,palabras clave lácteos
ING-0689,ING-END-0010,ING,END,Endulzantes y azúcares,Endulzantes,PASTELERIA,SIROPE CHOCOLATE 1L,kg,0.00,2.7500,,,,,,,,,propuesto,palabras clave endulzantes
ING-0690,ING-END-0011,ING,END,Endulzantes y azúcares,Endulzantes,PASTELERIA,"SIROPE FRESA 1,2l",kg,0.00,4.6700,,,,,,,,,propuesto,palabras clave endulzantes
ING-0691,ING-PAS-0022,ING,PAS,Pastelería técnica,Pastelería técnica,PASTELERIA,SOSA ACIDO ASCORBICO,kg,0.00,25.7100,,,,,,,,,revisar,pastelería sin subclasificación clara
